Nama Objek,Tgl Penilaian,Alamat,RT/RW,Desa,Kecamatan,Kota,Provinsi,Koordinat,Jumlah Satuan,Luas Tanah,Luas Bangunan,Indikasi Nilai Tanah,Nilai Objek,Total Nilai,Klasifikasi,Jenis_Objek,Jenis Objek Lainnya,Tujuan Penilaian,Tujuan Penilaian Lainnya,Pendekatan Penilaian,Pendekatan Penilaian Lainnya,Metode Penilaian1,Metode Penilaian Lainnya1,Metode Penilaian2,Metode Penilaian Lainnya2,Dasar Nilai,Dasar Nilai Lainnya,KJPP,Nomor Laporan,Penanda Tangan,Latitude,Longitude,Full Address,Check Lat,Check Long,Check Coord,Dist to Mean,Dist to Check,Cluster,Cluster No.,Cluster Mean,Cluster Std Dev,Gap to Mean,% Std Dev
Rumah Tinggal,30 Maret 2021,"Komples Green Lake City, Cluster Europe, Jl. Europe 2 No.1, kel. Petir, Cipondoh, Kota Tangerang, Banten",000/000,Petir,Cipondoh,Kota Tangerang,Banten,"-6.1813056, 106.7077002",1,133,109,17700000.0,"Rp2.734.200.000,00","Rp2.734.200.000,00",Properti,Rumah Tinggal,(NULL),Penjamin Utang,(NULL),Pendekatan Biaya,(NULL),Lainnya,Perbandingan Data Pasar dan Biaya Pengganti Baru yang di Terdepresiasi,(NULL),(NULL),Nilai Pasar,(NULL),"Sarwono, Indriasari dan Rekan",00172/2.0156-00/PI/07/0011/1/III/2021,Drs. Sarwono,-6.1813056,106.7077002,"Komples Green Lake City, Cluster Europe, Jl. Europe 2 No.1, kel. Petir, Cipondoh, Kota Tangerang",-6.1828712,106.7067957,"-6.1828712 , 106.7067957",4.96162652495338,0.1999929779037658,6,6,14916578.232142856,4068081.5471434244,2783421.7678571437,68.4209924408138
Rumah Tinggal,10 Februari 2021,"Perumahan Duta Indah Residence, Cluster Diamond, Blok DD.2 No. 2",-,Gebang Raya,Periuk,Kota Tangerang,Banten,"-6.1733877, 106.5899603",1,72,69,5770000.0,"Rp636.240.000,00","Rp636.240.000,00",Properti Sederhana,Rumah Tinggal,(NULL),Penjamin Utang,(NULL),Pendekatan Biaya,(NULL),Biaya Pengganti,Biaya pengganti,Lainnya,-,Nilai Pasar,(NULL),Ayon Suherman & Rekan,00174/2.0028-00/PI/07/0155/1/II/2021,"Ayon Suherman, S.E.",-6.1733877,106.5899603,"Perumahan Duta Indah Residence, Cluster Diamond, Blok DD.2 No. 2 Gebang Raya Periuk Kota Tangerang",-6.1782803,106.5924956,"-6.1782803 , 106.5924956",8.847672386164303,0.6094927764996488,27,27,4788316.971428571,1264911.7143884806,981683.0285714287,77.6088178648912
Rumah Tinggal,10 Februari 2021,"Perumahan Mahkota Mas, Blok O-6, No. 27 & 28",-,Cikokol,Tangerang,Kota Tangerang,Banten,"-6.2101047, 106.6328303",1,252,240,6400000.0,"Rp2.734.800.000,00","Rp2.734.800.000,00",Properti Sederhana,Rumah Tinggal,(NULL),Penjamin Utang,(NULL),Pendekatan Biaya,(NULL),Biaya Pengganti,Biaya pengganti,Lainnya,-,Nilai Pasar,(NULL),Ayon Suherman & Rekan,00176/2.0028-00/PI/07/0155/1/II/2021,"Ayon Suherman, S.E.",-6.2101047,106.6328303,"Perumahan Mahkota Mas, Blok O-6, No. 27 & 28 Cikokol Tangerang Kota Tangerang",-6.2090623,106.6313448,"-6.2090623 , 106.6313448",3.916306296158304,0.2007894192379841,12,12,8193320.0,2303697.8375357017,-1793320.0,77.84527861164031
Rumah Tinggal,11 Februari 2021,"Perumahan Modernland, Cluster Havana, Blok CH-6, No. 09",-,Cipete,Pinang,Kota Tangerang,Banten,"-6.197954, 106.6492873",1,153,132,8980000.0,"Rp1.885.080.000,00","Rp1.885.080.000,00",Properti Sederhana,Rumah Tinggal,(NULL),Penjamin Utang,(NULL),Pendekatan Biaya,(NULL),Biaya Pengganti,BIAYA PENGGANTI,Lainnya,-,Nilai Pasar,(NULL),Ayon Suherman & Rekan,00188/2.0028-00/PI/07/0155/1/II/2021,"Ayon Suherman, S.E.",-6.197954,106.6492873,"Perumahan Modernland, Cluster Havana, Blok CH-6, No. 09 Cipete Pinang Kota Tangerang",-6.1972661,106.6494484,"-6.1972661 , 106.6494484",1.8556197574374569,0.0781343885198452,25,25,8414866.956521738,1226484.5719931412,565133.0434782617,46.0774685946414
Rumah Tinggal,15 Februari 2021,"Perumahan Green Lake City, Cluster East Asia, Jalan East Asia 5D, No. 6",-,Gondrong,Cipondoh,Kota Tangerang,Banten,"-6.195013, 106.6972343",1,90,162,16050000.0,"Rp1.898.100.000,00","Rp1.898.100.000,00",Properti Sederhana,Rumah Tinggal,(NULL),Penjamin Utang,(NULL),Pendekatan Biaya,(NULL),Biaya Pengganti,BIAYA PENGGANTI,Lainnya,-,Nilai Pasar,(NULL),Ayon Suherman & Rekan,00197/2.0028-00/PI/07/0155/1/II/2021,"Ayon Suherman, S.E.",-6.195013,106.6972343,"Perumahan Green Lake City, Cluster East Asia, Jalan East Asia 5D, No. 6 Gondrong Cipondoh Kota Tangerang",-6.1940349,106.6963937,"-6.1940349 , 106.6963937",3.4657118993868017,0.1426701618992607,10,10,9857810.160714285,5167021.857088601,6192189.839285715,119.8405969734905
Rumah Tinggal,3 Mei 2021,PERUMAHAN TAMAN ASRI BLOK A.09 NO.10,003/02,Cipadu Jaya,Larangan,Kota Tangerang,Banten,"-6.2469786, 106.7296591",1,120,76,7560000.0,"Rp987.600.000.000,00","Rp987.600.000.000,00",Properti,Rumah Tinggal,(NULL),Jual-Beli,(NULL),Pendekatan Biaya,(NULL),Biaya Reproduksi,(NULL),(NULL),(NULL),Nilai Pasar,(NULL),Rija Husaeni dan Rekan,00200/2.0135-00/PI/12/0245/1/V/2021,"Rija Husaeni, S.E.",-6.2469786,106.7296591,PERUMAHAN TAMAN ASRI BLOK A.09 NO.10 Cipadu Jaya Larangan Kota Tangerang,-6.2434635,106.7304317,"-6.2434635 , 106.7304317",8.887630124014441,0.3980172730383322,18,18,6633093.885714286,1570231.2156777643,926906.114285714,59.02991260338881
Rumah Tinggal,15 Februari 2021,"Perumahan Modernland, Cluster Vienna, Blok VN-9, No. 5",-,Cipete,Pinang,Kota Tangerang,Banten,"-6.201575, 106.6487843",1,105,119,8980000.0,"Rp1.323.700.000,00","Rp1.323.700.000,00",Properti Sederhana,Rumah Tinggal,(NULL),Penjamin Utang,(NULL),Pendekatan Biaya,(NULL),Biaya Pengganti,Biaya pengganti,Lainnya,-,Nilai Pasar,(NULL),Ayon Suherman & Rekan,00201/2.0028-00/PI/07/0155/1/II/2021,"Ayon Suherman, S.E.",-6.201575,106.6487843,"Perumahan Modernland, Cluster Vienna, Blok VN-9, No. 5 Cipete Pinang Kota Tangerang",-6.2010786,106.648462,"-6.2010786 , 106.648462",1.9537047368538023,0.0654663675946422,25,25,8414866.956521738,1226484.5719931412,565133.0434782617,46.0774685946414
Rumah Tinggal,16 Februari 2021,"Perumahan Taman Cibodas, Jalan Cempaka IX, Blok J-2, No. 14",006/007,Sangiang Jaya,Periuk,Kota Tangerang,Banten,"-6.180924, 106.5935723",1,102,59,3700000.0,"Rp524.900.000,00","Rp524.900.000,00",Properti Sederhana,Rumah Tinggal,(NULL),Penjamin Utang,(NULL),Pendekatan Biaya,(NULL),Biaya Pengganti,Biaya pengganti,Lainnya,-,Nilai Pasar,(NULL),Ayon Suherman & Rekan,00210/2.0028-00/PI/07/0155/1/II/2021,"Ayon Suherman, S.E.",-6.180924,106.5935723,"Perumahan Taman Cibodas, Jalan Cempaka IX, Blok J-2, No. 14 Sangiang Jaya Periuk Kota Tangerang",-6.178838,106.5948861,"-6.178838 , 106.5948861",8.238971661264438,0.2726880091259024,0,0,4319648.108695652,886849.0746292298,-619648.1086956523,69.87075100176568
Rumah Tinggal,16 Februari 2021,"Komplek Daan Mogot Arcadia, Blok D.1 No. 16",-,Batuceper,Batuceper,Kota Tangerang,Banten,"-6.158256, 106.6670293",1,85,71,10170000.0,"Rp1.134.250.000,00","Rp1.134.250.000,00",Properti Sederhana,Rumah Tinggal,(NULL),Penjamin Utang,(NULL),Pendekatan Biaya,(NULL),Biaya Pengganti,Biaya pengganti,Lainnya,-,Nilai Pasar,(NULL),Ayon Suherman & Rekan,00212/2.0028-00/PI/07/0155/1/II/2021,"Ayon Suherman, S.E.",-6.158256,106.6670293,"Komplek Daan Mogot Arcadia, Blok D.1 No. 16 Batuceper Batuceper Kota Tangerang",-6.1615009,106.6649386,"-6.1615009 , 106.6649386",4.386902376120801,0.4269839980395719,23,23,9317199.913043479,2195158.8215724723,852800.0869565215,38.849129209959834
Rumah Tinggal,16 Februari 2021,"Perumahan Poris Indah, Jalan Delima 5, Blok D, No. 473",-,Cipondoh Indah,Cipondoh,Kota Tangerang,Banten,"-6.177067, 106.6848983",1,88,57,6950000.0,"Rp794.000.000,00","Rp794.000.000,00",Properti Sederhana,Rumah Tinggal,(NULL),Penjamin Utang,(NULL),Pendekatan Biaya,(NULL),Biaya Pengganti,Biaya pengganti,Lainnya,-,Nilai Pasar,(NULL),Ayon Suherman & Rekan,00213/2.0028-00/PI/07/0155/1/II/2021,"Ayon Suherman, S.E.",-6.177067,106.6848983,"Perumahan Poris Indah, Jalan Delima 5, Blok D, No. 473 Cipondoh Indah Cipondoh Kota Tangerang",-6.180948,106.6817969,"-6.180948 , 106.6817969",3.108739244330897,0.549569055469406,41,41,7933469.292682927,2488997.645219961,-983469.2926829271,39.51266464922728
Rumah Tinggal,16 Februari 2021,"Perumahan Poris Indah, Jalan Cemara VI, Blok H, No. 366A",006/002,Cipondoh Indah,Cipondoh,Kota Tangerang,Banten,"-6.185097, 106.6862593",1,60,41,6950000.0,"Rp519.500.000,00","Rp519.500.000,00",Properti Sederhana,Rumah Tinggal,(NULL),Penjamin Utang,(NULL),Pendekatan Biaya,(NULL),Biaya Pengganti,Biaya pengganti,Lainnya,-,Nilai Pasar,(NULL),Ayon Suherman & Rekan,00219/2.0028-00/PI/07/0155/1/II/2021,"Ayon Suherman, S.E.",-6.185097,106.6862593,"Perumahan Poris Indah, Jalan Cemara VI, Blok H, No. 366A Cipondoh Indah Cipondoh Kota Tangerang",-6.1811996,106.6817969,"-6.1811996 , 106.6817969",2.6475334133074493,0.655501339138449,41,41,7933469.292682927,2488997.645219961,-983469.2926829271,39.51266464922728
Rumah Tinggal,26 April 2021,"Komplek Perumahan Green Lake City, Cluster Amerika  Latin, Jalan Amerika Latin 8 No. 82",000/000,Petir,Cipondoh,Kota Tangerang,Banten,"-6.1878797, 106.7056243",1,144,274,16101000.0,"Rp2.318.544.000,00","Rp2.318.544.000,00",Properti,Rumah Tinggal,(NULL),Lelang,(NULL),Pendekatan Biaya,(NULL),Biaya Pengganti,(NULL),(NULL),(NULL),Nilai Pasar,(NULL),Pung's Zulkarnain & Rekan,00224/2.0004-05/PI/07/0521/1/v/2021,"Hendra Irwanto Tambun, S.HUT.",-6.1878797,106.7056243,"Komplek Perumahan Green Lake City, Cluster Amerika  Latin, Jalan Amerika Latin 8 No. 82 Petir Cipondoh Kota Tangerang",-6.1857572,106.7043681,"-6.1857572 , 106.7043681",4.51779477583123,0.2728068090980839,37,37,13302030.576923076,3614839.1659215013,2798969.423076924,77.42998497592646
Rumah Tinggal,16 Februari 2021,"Perumahan Pondok Makmur, Jalan Subur 8 Blok B8 No. 1",-,Gebang Raya,Periuk,Kota Tangerang,Banten,"-6.181058, 106.5878073",1,207,216,3750000.0,"Rp1.705.050.000,00","Rp1.705.050.000,00",Properti Sederhana,Rumah Tinggal,(NULL),Penjamin Utang,(NULL),Pendekatan Biaya,(NULL),Biaya Pengganti,Biaya pengganti,Lainnya,-,Nilai Pasar,(NULL),Ayon Suherman & Rekan,00225/2.0028-00/PI/07/0155/1/II/2021,"Ayon Suherman, S.E.",-6.181058,106.5878073,"Perumahan Pondok Makmur, Jalan Subur 8 Blok B8 No. 1 Gebang Raya Periuk Kota Tangerang",-6.1809342,106.587047,"-6.1809342 , 106.587047",8.858265237659714,0.085253915811318,0,0,4319648.108695652,886849.0746292298,-569648.1086956523,64.23281311240116
Rumah Tinggal,17 Februari 2021,"Perumahan Green Lake City, Cluster Asia, Jalan Asia 16, No.30",-,Gondrong,Cipondoh,Kota Tangerang,Banten,"-6.192777, 106.6976443",1,144,100,16050000.0,"Rp2.651.200.000,00","Rp2.651.200.000,00",Properti Sederhana,Rumah Tinggal,(NULL),Penjamin Utang,(NULL),Pendekatan Biaya,(NULL),Biaya Pengganti,Biaya pengganti,Lainnya,-,Nilai Pasar,(NULL),Ayon Suherman & Rekan,00226/2.0028-00/PI/07/0155/1/II/2021,"Ayon Suherman, S.E.",-6.192777,106.6976443,"Perumahan Green Lake City, Cluster Asia, Jalan Asia 16, No.30 Gondrong Cipondoh Kota Tangerang",-6.1910421,106.69732,"-6.1910421 , 106.69732",3.542061102417276,0.1951860660112896,10,10,9857810.160714285,5167021.857088601,6192189.839285715,119.8405969734905
Rumah Tinggal,16 Maret 2021,Perumahan Alam Raya  Blok E 6 No. 10,000/000,Belendung,Benda,Kota Tangerang,Banten,"-6.1450577, 106.6646263",1,120,221,5419000.0,"Rp1.247.000.000,00","Rp1.247.000.000,00",Properti,Rumah Tinggal,(NULL),Penjamin Utang,(NULL),Pendekatan Biaya,(NULL),Lainnya,PERBANDINGAN DATA PASAR,(NULL),(NULL),Nilai Pasar,(NULL),Gunawan dan Rekan,00228/2.0136-04/PI/07/0018/1/III/2021,Ir. Philipus Gunawan Eka Sutanta,-6.1450577,106.6646263,Perumahan Alam Raya  Blok E 6 No. 10 Belendung Benda Kota Tangerang,-6.1436025,106.6653638,"-6.1436025 , 106.6653638",5.8472699480260255,0.1804456672664882,44,44,5049181.818181818,1911906.8396855437,369818.18181818165,19.342897579623003
Rumah Tinggal,9 Februari 2021,Komp. Premier Village  Blok L No. 5,000/000,Cipondoh,Cipondoh,Kota Tangerang,Banten,"-6.1856278, 106.6782956",1,125,"117,50",7350000.0,"Rp1.379.800.000,00","Rp1.379.800.000,00",Properti Sederhana,Rumah Tinggal,(NULL),Penjamin Utang,(NULL),Pendekatan Biaya,(NULL),Biaya Reproduksi,(NULL),Biaya Reproduksi,(NULL),Nilai Pasar,(NULL),"Husni, Joediono dan Rekan",00231/2.0021-00/PI/07/0166/0/II/2021,Ir. Husni Farid,-6.1856278,106.6782956,Komp. Premier Village  Blok L No. 5 Cipondoh Cipondoh Kota Tangerang,-6.1872611,106.6753092,"-6.1872611 , 106.6753092",1.9186982369458645,0.3766546159668613,22,22,6155989.059411765,1467555.2188364582,1194010.940588235,81.36054611525275
Rumah Tinggal,9 Februari 2021,Perum. Bangun Reksa Indah 2  Blok B No. 11,000/000,Pondok Pucung,Karang Tengah,Kota Tangerang,Banten,"-6.2134398, 106.7047247",1,194,"180,50",5590000.0,"Rp1.501.420.000,00","Rp1.501.420.000,00",Properti Sederhana,Rumah Tinggal,(NULL),Penjamin Utang,(NULL),Pendekatan Biaya,(NULL),Biaya Reproduksi,(NULL),Biaya Reproduksi,(NULL),Nilai Pasar,(NULL),"Husni, Joediono dan Rekan",00232/2.0021-00/PI/07/0166/0/II/2021,Ir. Husni Farid,-6.2134398,106.7047247,Perum. Bangun Reksa Indah 2  Blok B No. 11 Pondok Pucung Karang Tengah Kota Tangerang,-6.2157529,106.701751,"-6.2157529 , 106.701751",4.611349194770323,0.4168202083417861,1,1,6721261.416666667,3485629.0722986283,-1131261.416666667,32.4550143805361
Rumah Tinggal,17 Februari 2021,"Perumahan Lippo Karawaci, Jalan Kalimantan, No. 898",-,Panunggangan Barat,Cibodas,Kota Tangerang,Banten,"-6.2185257, 106.6179163",1,288,331,10650000.0,"Rp4.126.400.000,00","Rp4.126.400.000,00",Properti Sederhana,Rumah Tinggal,(NULL),Penjamin Utang,(NULL),Pendekatan Biaya,(NULL),Biaya Pengganti,Biaya pengganti,Lainnya,-,Nilai Pasar,(NULL),Ayon Suherman & Rekan,00233/2.0028-00/PI/07/0155/1/II/2021,"Ayon Suherman, S.E.",-6.2185257,106.6179163,"Perumahan Lippo Karawaci, Jalan Kalimantan, No. 898 Panunggangan Barat Cibodas Kota Tangerang",-6.2184989,106.6234135,"-6.2184989 , 106.6234135",5.794620969619951,0.6083759405383657,15,15,8799958.095238095,2517087.6141302744,1850041.9047619049,73.49930508482309
Rumah Tinggal,9 Februari 2021,Perum. Modernland  Jl. Taman Golf Blok DG 2 No. 90,000/000,Poris Plawad,Cipondoh,Kota Tangerang,Banten,"-6.1904689, 106.6494096",1,308,301,9600000.0,"Rp4.322.600.000,00","Rp4.322.600.000,00",Properti Sederhana,Rumah Tinggal,(NULL),Penjamin Utang,(NULL),Pendekatan Biaya,(NULL),Biaya Reproduksi,(NULL),Biaya Reproduksi,(NULL),Nilai Pasar,(NULL),"Husni, Joediono dan Rekan",00234/2.0021-00/PI/07/0166/0/II/2021,Ir. Husni Farid,-6.1904689,106.6494096,Perum. Modernland  Jl. Taman Golf Blok DG 2 No. 90 Poris Plawad Cipondoh Kota Tangerang,-6.1878605,106.6479469,"-6.1878605 , 106.6479469",2.017679385960076,0.3307765877306656,5,5,7818947.555555556,1763031.8506959933,1781052.444444444,101.02213659619007
Rumah Tinggal,24 Maret 2021,JALAN HJ MASKUR NO.90 KEL.PINANG KEC.PINANG,002/002,Pinang,Pinang,Kota Tangerang,Banten,"-6.2195245, 106.6877494",218,92,126,6600000.0,"Rp1.073.400.000,00","Rp1.073.400.000,00",Properti Sederhana,Rumah Tinggal,(NULL),Penjamin Utang,(NULL),Pendekatan Biaya,(NULL),Lainnya,-,Lainnya,-,Nilai Pasar,(NULL),Kusbiantoro,00239/3.0057-00/PI/07/01161/1/III/2021,Ir. Anton Bambang Kusbiantoro,-6.2195245,106.6877494,JALAN HJ MASKUR NO.90 KEL.PINANG KEC.PINANG Pinang Pinang Kota Tangerang,-6.219589,106.6877314,"-6.219589 , 106.6877314",3.3877540039612635,0.0074058221539923,31,31,5577809.523809524,1236057.7502304502,1022190.4761904757,82.69763091569943
Rumah Tinggal,18 Februari 2021,"Kavling Deplu Cipadu Jaya, Jalan Manggala II, Kav. 198 No. 08",-,Cipadu,Larangan,Kota Tangerang,Banten,"-6.2486167, 106.7443623",1,99,49,6560000.0,"Rp771.940.000,00","Rp771.940.000,00",Properti Sederhana,Rumah Tinggal,(NULL),Penjamin Utang,(NULL),Pendekatan Biaya,(NULL),Biaya Pengganti,biaya pengganti,Lainnya,-,Nilai Pasar,(NULL),Ayon Suherman & Rekan,00249/2.0028-00/PI/07/0155/1/II/2021,"Ayon Suherman, S.E.",-6.2486167,106.7443623,"Kavling Deplu Cipadu Jaya, Jalan Manggala II, Kav. 198 No. 08 Cipadu Larangan Kota Tangerang",-6.2472959,106.7432907,"-6.2472959 , 106.7432907",10.3219994418789,0.1881417592031304,18,18,6633093.885714286,1570231.2156777643,-73093.885714286,4.654975966882447
Rumah Tinggal,9 Maret 2021,"Perumahan Pabuaran Residence, Cluster Bougenville Blok B-5 No.15,",002/005,Margasari,Karawaci,Kota Tangerang,Banten,"-6.18061, 106.6107753",1,140,60,7284276.0,"Rp1.150.000.000,00","Rp1.150.000.000,00",Properti Sederhana,Rumah Tinggal,(NULL),Lelang,(NULL),Pendekatan Pendapatan,(NULL),Lainnya,Kalkulasi,Lainnya,Kalkulasi,Nilai Pasar,(NULL),"Rinaldi, Alberth, Baroto dan Rekan",00253/2.0114-00/PI/07/0287/1/III/2021,"Alberth, S.T.",-6.18061,106.6107753,"Perumahan Pabuaran Residence, Cluster Bougenville Blok B-5 No.15, Margasari Karawaci Kota Tangerang",-6.1805003,106.6100702,"-6.1805003 , 106.6100702",6.410220441195248,0.0789754882856919,13,13,6931206.638888889,2946318.42061562,353069.361111111,11.983408128621031
Rumah Tinggal,9 Maret 2021,"Perumahan Bugel Residence, Jalan Residence 3 Blok C No.31,",001/002,Bugel,Karawaci,Kota Tangerang,Banten,"-6.177955, 106.6045953",1,122,147,4998813.0,"Rp1.074.000.000,00","Rp1.074.000.000,00",Properti,Rumah Tinggal,(NULL),Lelang,(NULL),Pendekatan Pendapatan,(NULL),Lainnya,Kalkulasi,Lainnya,Kalkulasi,Nilai Pasar,(NULL),"Rinaldi, Alberth, Baroto dan Rekan",00254/2.0114-00/PI/07/0287/1/III/2021,"Alberth, S.T.",-6.177955,106.6045953,"Perumahan Bugel Residence, Jalan Residence 3 Blok C No.31, Bugel Karawaci Kota Tangerang",-6.1788736,106.6040252,"-6.1788736 , 106.6040252",7.151072575841907,0.1195860452550914,0,0,4319648.108695652,886849.0746292298,679164.8913043477,76.58178947621839
Rumah Tinggal,21 April 2021,Perumahan Mega Lestari Residence Blok A1 No 11,00/00,Cibodas,Cibodas,Kota Tangerang,Banten,"-6.1932426, 106.6008753",1,118,105,3370000.0,"Rp645.565.000,00","Rp645.565.000,00",Properti Sederhana,Rumah Tinggal,(NULL),Lelang,(NULL),Pendekatan Pendapatan,(NULL),Lainnya,Cost approach,(NULL),(NULL),Nilai Pasar,(NULL),Mushofah Mono Igfirly dan Rekan,00263/2.0132-00/PI/07/0065/1/V/2021,Ir. Mono Igfirly,-6.1932426,106.6008753,Perumahan Mega Lestari Residence Blok A1 No 11 Cibodas Cibodas Kota Tangerang,-6.1928398,106.5987842,"-6.1928398 , 106.5987842",7.232021705000625,0.2356785738939117,16,16,4617070.518518519,2144338.697046685,-1247070.5185185187,58.156415319840136
Rumah Tinggal,22 Februari 2021,"Komplek Daan Mogot Arcadia, Blok D.1 No. 17",-,Batuceper,Batuceper,Kota Tangerang,Banten,"-6.1582577, 106.6669903",1,85,71,10170000.0,"Rp10.170.000,00","Rp10.170.000,00",Properti Sederhana,Rumah Tinggal,(NULL),Penjamin Utang,(NULL),Pendekatan Biaya,(NULL),Biaya Pengganti,biaya pengganti,Lainnya,-,Nilai Pasar,(NULL),Ayon Suherman & Rekan,00265/2.0028-00/PI/07/0155/1/II/2021,"Ayon Suherman, S.E.",-6.1582577,106.6669903,"Komplek Daan Mogot Arcadia, Blok D.1 No. 17 Batuceper Batuceper Kota Tangerang",-6.1615009,106.6649386,"-6.1615009 , 106.6649386",4.386610335040108,0.4245013158184118,23,23,9317199.913043479,2195158.8215724723,852800.0869565215,38.849129209959834
Rumah Tinggal,30 Januari 2021,"Perumahan Budi Indah, Jalan Galunggung 5 Blok H5 Utara No.9A Rt.05 Rw.07",000/00,Poris Gaga,Batuceper,Kota Tangerang,Banten,"-6.167349, 106.6836043",1,90,45,8640000.0,"Rp909.600.000,00","Rp909.600.000,00",Properti Sederhana,Rumah Tinggal,(NULL),Penjamin Utang,(NULL),Pendekatan Biaya,(NULL),Biaya Pengganti,(NULL),(NULL),(NULL),Nilai Pasar,(NULL),Teguh Hermawan Yusuf & Rekan,00267/2.0009-00/PI/07/0020/1/2021,Teguh Hermawan,-6.167349,106.6836043,"Perumahan Budi Indah, Jalan Galunggung 5 Blok H5 Utara No.9A Rt.05 Rw.07 Poris Gaga Batuceper Kota Tangerang",-6.1670329,106.6843439,"-6.1670329 , 106.6843439",3.8983843464096615,0.0890100475074744,2,2,8572766.28,1896076.5830944942,67233.72000000067,3.5459390511680593
Rumah Tinggal,22 Februari 2021,"Perumahan Duta Indah Residence, Cluster Dolomite, Blok D-6, No. 11",-,Gebang Raya,Periuk,Kota Tangerang,Banten,"-6.1736647, 106.5879463",1,90,41,5620000.0,"Rp616.500.000,00","Rp616.500.000,00",Properti Sederhana,Rumah Tinggal,(NULL),Penjamin Utang,(NULL),Pendekatan Biaya,(NULL),Biaya Pengganti,biaya pengganti,Lainnya,-,Nilai Pasar,(NULL),Ayon Suherman & Rekan,00268/2.0028-00/PI/07/0294/1/II/2021,Ir. Rosikhun Fadlol,-6.1736647,106.5879463,"Perumahan Duta Indah Residence, Cluster Dolomite, Blok D-6, No. 11 Gebang Raya Periuk Kota Tangerang",-6.1758817,106.5873155,"-6.1758817 , 106.5873155",9.050974589126644,0.2549183474380882,27,27,4788316.971428571,1264911.7143884806,831683.0285714287,65.75028273601723
Rumah Tinggal,10 Juni 2021,"Perum. Pinang Griya Permai, Jl. Anggrek Raya Blok C No. 240A",000/000,Pinang,Pinang,Kota Tangerang,Banten,"-6.215518, 106.6920833",1,165,"177,5",4900000.0,"Rp1.309.600.000,00","Rp1.309.600.000,00",Properti Sederhana,Rumah Tinggal,(NULL),Penjamin Utang,(NULL),Pendekatan Pasar,(NULL),Perbandingan Data Pasar,(NULL),Perbandingan Data Pasar,(NULL),Nilai Pasar,(NULL),Pung's Zulkarnain & Rekan,00269/2.0004-03/PI/07/0418/1/VI/2021,"Imam Syafi'i, S.T.",-6.215518,106.6920833,"Perum. Pinang Griya Permai, Jl. Anggrek Raya Blok C No. 240A Pinang Pinang Kota Tangerang",-6.2157353,106.6935068,"-6.2157353 , 106.6935068",3.4768896204113307,0.1593602050904235,1,1,6721261.416666667,3485629.0722986283,-1821261.416666667,52.250580279490855
Rumah Tinggal,10 Juni 2021,Jl. Setapak (Jl. Hidup Baru VII) No. 83,005/013,Kunciran Indah,Pinang,Kota Tangerang,Banten,"-6.222944, 106.6799783",1,140,155,3000000.0,"Rp790.580.000,00","Rp790.580.000,00",Properti Sederhana,Rumah Tinggal,(NULL),Penjamin Utang,(NULL),Pendekatan Biaya,(NULL),Biaya Pengganti,(NULL),Biaya Pengganti,(NULL),Nilai Pasar,(NULL),Pung's Zulkarnain & Rekan,00270/2.0004-03/PI/07/0418/1/VI/2021,"Imam Syafi'i, S.T.",-6.222944,106.6799783,Jl. Setapak (Jl. Hidup Baru VII) No. 83 Kunciran Indah Pinang Kota Tangerang,-6.2269678,106.6749434,"-6.2269678 , 106.6749434",3.1681321012104315,0.7130777692394504,31,31,5577809.523809524,1236057.7502304502,-2577809.5238095243,208.55089685970728
Rumah Tinggal,10 Juni 2021,"Perum. Modernland Cluster ""Pasadena Golf Estate"" Blok A No. 11, Jl. Pasadena Boulevard",000/000,Babakan,Tangerang,Kota Tangerang,Banten,"-6.19425, 106.6392557",1,173,"166,5",10000000.0,"Rp2.301.950.000,00","Rp2.301.950.000,00",Properti Sederhana,Rumah Tinggal,(NULL),Jual-Beli,(NULL),Pendekatan Biaya,(NULL),Biaya Pengganti,(NULL),Biaya Pengganti,(NULL),Nilai Pasar,(NULL),Pung's Zulkarnain & Rekan,00271/2.0004-03/PI/07/0418/1/VI/2021,"Imam Syafi'i, S.T.",-6.19425,106.6392557,"Perum. Modernland Cluster ""Pasadena Golf Estate"" Blok A No. 11, Jl. Pasadena Boulevard Babakan Tangerang Kota Tangerang",-6.1955238,106.6384292,"-6.1955238 , 106.6384292",2.9933913484193027,0.167959304195597,33,33,9325990.533333333,1495748.3517055868,674009.4666666668,45.06168874584422
Rumah Tinggal,22 Februari 2021,"Perumahan Sutera Renata, Cluster Aurora, Jalan Sutera Aurora IV, No. 25",-,Kunciran,Pinang,Kota Tangerang,Banten,"-6.2271837, 106.6617133",1,240,295,13510000.0,"Rp4.215.900.000,00","Rp4.215.900.000,00",Properti Sederhana,Rumah Tinggal,(NULL),Penjamin Utang,(NULL),Pendekatan Biaya,(NULL),Biaya Pengganti,(NULL),Lainnya,-,Nilai Pasar,(NULL),Ayon Suherman & Rekan,00281/2.0028-00/PI/07/0294/1/II/2021,Ir. Rosikhun Fadlol,-6.2271837,106.6617133,"Perumahan Sutera Renata, Cluster Aurora, Jalan Sutera Aurora IV, No. 25 Kunciran Pinang Kota Tangerang",-6.2262902,106.6610659,"-6.2262902 , 106.6610659",3.272398101264072,0.1220512503895052,8,8,8535289.09375,4622618.465757938,4974710.90625,107.61673157973533
